Business ID, Review Count, # of check-ins, Tip count, Business Weight, Avg Influencer Weight,Avg Stars, True Stars 
lQSMn_SAIy5aBEKkqRtVYw,21,129,7,25,30.25,4.5,4.5
k76odRRsXPErPzB0gjn-3g,77,405,51,1425,119.2,4.1,4
jCyRkEpj7ma4xsZ9jyR5uQ,18,32,3,50,158.4375,4,4
n223XMKXMH1PYUTPpyMPfQ,5,6,3,0,22.4,3.6,3.5
x3R9cU8RCFhxQdL1SPNhZw,47,357,27,675,114.35,4,4
aCQ5J6y246BULC7COBRATg,35,151,17,375,144.2,4.25,4.5
2f7TvlG5zcuMCHcQjxqS6A,340,826,116,8000,643.5,4.35,4
xYTeRH7VCtcFgwT8yRd5Bg,3,19,4,0,38.6666666667,3,3
McXavPYFZCsldUoXITNoGg,19,59,16,100,52.2,2.9333333333,3
0lEp4vISRmOXa8Xz2pWhbw,168,581,59,3700,407.55,3.4,4
i-TZfJ2K3OvCf6KOgwhlFw,6,8,1,0,30.3333333333,3.6666666667,3.5
d4-PiJfqs-_ChKyWuoa0_Q,6,7,5,25,53.4,4.4,4
90I-o3i_sulkzOkFXwUKQA,6,15,1,0,59.6666666667,3,3
kNGWOprBFnteCQUGpLnM8A,58,331,44,950,117.25,3.8,4
H2eMJjI7ldnPr1AhLgMxXA,6,3,0,25,72.2,2.8,3
AZJGud8N--ScMMCcasROcQ,18,54,2,75,93.8,4.6,4.5
egky1j0WUGf97EU4fGXLgw,48,67,5,700,164.45,3.6,4
2NnES_12fMqudH3L5bdrSA,18,9,4,75,7.2,2.2,2
-dy88UgxJPIAkgVPkoNU-w,6,7,1,25,18.4,3,3
NEQWVqJV84nX6HqRMT2oaw,16,16,3,75,31.1538461538,3.3076923077,3
SKO1eefgrWjTp-NnsS7FTw,150,507,56,3250,416.7,3.85,4
MoW8sRQFS5ShuujEcfATzQ,66,114,17,1150,166.8,3.25,3
qrLqx4oBeR2gNDE873bUHw,18,41,9,50,21.75,3.25,3.5
0MdwA1XvrmrSS8vpfLwHIQ,7,14,2,50,56,3.4,3.5
dkjnemtqU_Zfhd9XnOkv3Q,65,102,25,1125,104.25,3.35,3.5
x1sVQLwCqfDhp40LAstffA,14,7,2,50,24.3333333333,3.75,4
lKQ5hnkSQ-XP80jNCH46nQ,246,1222,59,5650,802.4,4,3.5
oNzew851SK5izb9Sku647w,7,39,1,0,15.8571428571,3.5714285714,3.5
jP8vJjSR99vd8-ket5_NzQ,100,357,41,2000,235.95,3.45,3
05fTEsjUPVo5jks8PpNKCQ,811,2729,230,19775,1071.35,4.4,4.5
vfLog2bLJGl6hAFtGtr0GQ,142,402,51,3050,367.25,3.2,3.5
5VLZsa0Q4PKXK8UMB_VoYg,4,6,0,0,8.5,3.5,3.5
78JJr9A0MbbHuXE1XUr-bQ,68,357,27,1200,200.75,3.55,3.5
nNtQUTbPkTiuPt5S9_RBFQ,18,18,1,25,103.9411764706,4.3529411765,4.5
JQrZEXSEX8_xGPfDnUY0Ng,11,9,0,25,10.7,3.2,3
oHIWHZQAO6N2QezzrGWpsw,11,5,1,225,9,4,4
2C4azCuG5xdM6qVlCfu3Cw,3,0,0,50,63,5,2.5
iYaDjwYdtqhLMY_tQFRlKA,53,123,6,825,62.7,4.6,4.5
SIFWd1cxGJeDNnSYDUTKYw,17,125,7,0,77,4.2352941176,4
1w6MG5GovUAAoNk92M_vcQ,22,17,3,50,149.6,3.1,3
fQfIwjaftsOOOWKB3UXhtA,3,0,0,0,15.6666666667,3.3333333333,3.5
yQW-kC_vmhmw78D62HKZdQ,8,16,3,25,89,3.1428571429,3
boxO5rTwArJqyjOQyBYxcg,44,189,21,600,121.65,3.7,3.5
96AU4ZYlzP8G0YwKvq7fFg,26,18,5,150,17.75,3.4,3
fE0zuDxZrJlQ7H91eY6UYA,35,488,19,375,80.15,3.65,3.5
9YrFjXD3_KxRI_ogqYza9Q,99,167,21,1975,461.85,3.7,4
-Nd5eId2iqnFvAMNgRBgpA,112,202,41,2300,147.15,3.9,4
0nT6cj3YBJIJSwHL4mKlJw,3,0,0,0,117,2.6666666667,2.5
7uLYslzc0NNy0126O60__g,3,4,1,0,15,1.6666666667,1.5
I5D1mgfy_78EAiKIlzxfGg,7,18,4,0,8.7142857143,2.4285714286,2
yVqOKuUTsHTFbLe0YbJvLw,14,0,0,25,143.1538461538,2.6923076923,2.5
x1HA1fbyIHAioY9bxwjFJw,59,75,2,975,70.75,4.05,3.5
sY7OAhyojv3YI0EUUW_gUQ,18,71,5,25,100.1764705882,2.4117647059,2.5
2oRj5Qh18pCMPlvHFmyoow,164,347,40,3600,465.7,3.8,3.5
U8v3YCzXllGS2ZBrLOr_rw,31,223,12,275,203.25,3.85,4
2oHqiK6IrlIGc_M-i114sw,13,64,4,50,208.4545454545,3.4545454545,3
_dzVl-2er7vBErss9uCrTA,24,54,8,100,137.05,4.5,4.5
zjBoVPJi27Ntm5neRuHGvg,23,92,14,75,21.7,4.2,4
bOB11LVavtN9PWTNwR52Tw,355,1414,62,8375,772.4,3.35,3.5
kw-LLNv9p58DM7_lgIubVQ,28,76,7,200,20.95,3.9,4
f1vur8DUKI2aKR-awL60hA,21,67,7,25,41.55,1.55,1.5
ARpbG6vnwwsX3RFoIxJ6Fg,8,76,14,25,11.4285714286,3.7142857143,4
_cY8xEvsQz0flCYWOzxD7A,51,95,11,775,76.1,3.6,3
74q6FHSuoPLjl5OdfoTUoQ,6,13,3,25,41.4,4.6,4.5
A1yl07aIgJSSHl6J9HZVBA,9,11,1,50,45.5714285714,3.8571428571,4
E3n771Z4Uqy46WNaFS5u0g,142,484,42,3050,199,3.35,3
46TCdPSuzX6t4B6ZC3p9CA,6,14,2,0,32.8333333333,4.3333333333,4.5
_qKW658l-9B7Zi8RaBccIQ,3,0,0,25,6,4.5,4.5
arKckMf7lGNYjXjKo6DXcA,12,13,4,0,12.5,4.0833333333,4
UYrzcJMNfczRG4J16j8yzw,19,71,9,50,79.7647058824,4.4117647059,4.5
sP87lLbNzsRMICzwYUwFQg,14,78,7,75,126,2,2
wCz3IazQXY7ktrIg_sWZcQ,3,4,2,0,17,4.3333333333,4.5
1MiiUX0bjhfQoVF9c-be_A,14,51,3,25,24.8461538462,2.6153846154,2.5
3hWuhwAKxodX8ayAb-fe2g,20,99,5,75,154.6470588235,4.3529411765,4
kP0jBPlZBok4jiAq4vyFkw,53,171,16,825,161.15,3.15,3.5
4O0GslAIwG_1regXO_UcaQ,192,186,29,4300,379.4,4.35,4.5
u8LsKcXXnPMpQqrykr_apQ,81,266,25,1525,99.25,4.05,4
GB1pF4hPu_tCpx2BknwgMQ,8,28,2,0,162.875,4.625,4.5
kdwL1gR2U0izpYR_QDXeQg,76,185,24,1400,165.8,3.05,3
glmwOs55H49Q_D8ENZtqYQ,309,1199,69,7225,731.9,3.65,3.5
VDRhqZIVL8rFLe_6UEID3g,3,0,0,0,8.6666666667,1,1
35YT9GKJtATOHNooE7mdoA,17,23,3,0,23.8823529412,3.8823529412,4
1kbC_52wOm8FxbbmZWS3Yw,14,65,10,50,176.1666666667,3.5,3.5
Rn8GV6dDHjtuz3a9ezRGQQ,53,285,30,825,177.5,4.45,4.5
MagW3D2UDQaP6KHzhauUHw,33,50,7,325,100.55,3.7,3.5
k3hnjXbXs4I4a4rWDCcWUw,14,110,6,0,68,3.5,3.5
2R2Tgc03XuwT96I3KAcUkg,6,0,0,0,5.6666666667,2.8333333333,3
_5Hp0LNdX6ZLsQRAFFCVYg,4,0,0,0,241.75,3.25,3.5
LdBOo8U_ygMIw1lfSJwoUg,46,83,13,650,216.35,3.25,3
w-AC6O4JZNQ3QUjXCwy8Jw,12,29,2,0,49.25,2.75,3
AL2w0DAM7-6sJkBVI2qtHg,47,86,11,675,43.25,3.85,4
4z60nK3meSf0w0gYhH2CuA,53,290,13,825,166.95,2.95,3
qarobAbxGSHI7ygf1f7a_Q,20,59,4,50,23.8888888889,3.3333333333,3.5
Np5XWa-SL9fpboELzJmemg,4,20,1,0,42,4,4
QpJfZSVBA9rStneDrVhyQA,4,20,2,0,10.5,4.25,4.5
m1f59suEWLUGn4ws_ohVAQ,53,92,18,825,97.85,3.8,3.5
ZlvVCqFKTMK4rBkTQzVBpA,26,183,14,150,65.55,3.7,3.5
_50NM_YcjphNZnkc9UiKOA,26,53,20,150,22.1,3.1,3.5
xl1mNGpaoLdiVWj_D6-L_A,135,258,19,2875,384.8,3.55,4
HB_GJUe69IvS_0c-ld7DxA,5,45,3,25,59,3.5,3.5
X1jTnU6c9eloN2Bxs78uTg,31,408,19,275,34.6,3,3
aTET9Tz7F-MWdVv9E0lPMA,5,8,0,0,23.6,4.2,4
6cIZhJJy2LgLID1u-sxvmw,24,23,1,100,34.4,3.55,3.5
TD99ttUkvbw8kS9P71lGaQ,14,44,11,25,25.6153846154,3.8461538462,4
IBNHRj-NLfA-FlKnWxZDQg,19,137,3,0,29.4736842105,3.8421052632,4
09r7xwM1OTEM2hnAM8WPFA,40,105,6,500,75.85,3.3,3
nt1XC82nR3VSNvTKGX--cg,46,165,16,650,33.65,3.05,3.5
fX2WvzDikMVd0wDzdDOLkw,26,36,7,150,72.05,3.15,3.5
WBFAnNdZThVqvpBsRsW4ow,4,0,0,25,24.6666666667,4,4.5
Bgsr91YOV0F48h0OUCgciA,43,75,6,575,39.3,3.9,4
d5CSj7DL3l56paYgfpFSkQ,25,44,10,125,72.5,3.45,3.5
R505e45klZCIrScP0efIuQ,15,45,2,50,57.2307692308,4.4615384615,4.5
oG461FRj4wvl4MwDnvRtww,4,11,1,0,15.25,3.5,3.5
TOuU0mn8cgDXOv_BB1VE3Q,11,67,2,25,28,4,4
grk9RANQRR-IZouPFP3kgA,13,24,4,75,29.1,4,3.5
Qs_rxSL6BfBFzAr30VLeuw,138,608,46,2950,856.65,3.65,3.5
TGlRP5AgRdv_U1iFvKhQRA,3,0,0,0,9.3333333333,4,4
55J_rNyR7HW8aDs0zJDiTg,27,42,7,175,80.5,4,4
mMbsqbFSaHsBxZQPGNSuOQ,33,53,8,325,135.7,3.8,3.5
Abl2L79Xo3RMMxjafaJ6MQ,6,4,0,0,150.6666666667,3.5,3.5
OAi1g2Go1MBjaR9m1fEHHA,138,403,46,2950,426.45,3.9,3.5
Ft6JFUO5-hjV_w6HuUs9LQ,59,151,10,975,102.55,3.8,3.5
hVSuSlR4uYNnap2LU-6Tcg,236,1085,81,5400,581.15,3.7,3.5
99BYcmfuAlc49N4E-Ip--A,12,18,5,25,219.6363636364,3.9090909091,4
_IDjM6FxLd3sudSm8YBA5A,5,26,4,0,96.2,4,4
-zM2KnObDwyUiP9pk7Ykog,15,69,5,0,20.7333333333,4.2,4
aet7i84Y7DplUJS7Rtppyg,62,239,48,1050,162.4,3.7,3.5
BPi1Q5wX0_o5VlO_XRyYuQ,245,655,42,5625,276.65,4.15,3.5
RW0rGTdFMNJLWZlN2ibxmg,26,109,13,150,84.85,4.35,4
BLTrjqOHhtg6yYk8ObeAxQ,24,56,8,100,71.5,4.5,4.5
xaM-mowHi-_sFXEztXnu7g,7,42,3,50,37.8,3.6,3.5
mMs_hU2LQhEcZ4ImizCBbA,6,4,2,0,187.8333333333,2.5,2.5
QuV2ioyLpqfMu_YTjqBG-w,6,21,1,25,8.6,3.6,4
V2RwQooDieMvOPvz3tcp4A,7,28,5,0,105,3,3
2DT4Lxjyt3F1ZJt8Mt0o4Q,8,10,0,25,33.5714285714,3.1428571429,3
p38hA1L1oyjZk52rO0fvBw,3,0,0,0,7,3.3333333333,3.5
MJtnKhA3l-2ZFzhneuSccw,9,9,2,0,20.2222222222,4.1111111111,4
WjwRpnFGmqQRMRw_c0H8dA,176,775,70,3900,470.35,3.85,4
QjQHRqoJ-1qnQuKH-wsYkg,5,0,0,0,15.4,3.6,3.5
VGKRrcQ4yPXz1j9QpNLp9A,7,5,1,0,26.1428571429,3.8571428571,4
Qd0fyF-wB_1bQwSB34ggkw,162,449,57,3550,236.1,3.75,3.5
6netx3qvDyyo7aHr-J5lSA,5,12,2,50,7.3333333333,3.3333333333,3
yxxLFua918P53BQADGCSCw,246,651,49,5650,777.5,3.45,3.5
Q7Hz0sROslde7KziiPfdVA,13,15,5,0,22.7692307692,3.8461538462,3.5
H83uIqLKcOSFcmJhXmc-lA,28,61,15,200,67.6,3.1,3
hisG5g4wayOJFjI6QjsH9w,28,29,3,200,47.55,3.35,3.5
oIhwZxVjkKhhjOIJ78tYvQ,12,52,3,25,162.3636363636,2,2
wRYdSL-AI47fPW78Bh4Hww,6,5,2,25,53.2,3.8,3.5
QXkaBhCNyT95_smOYqnl8A,4,31,2,0,27.75,3.5,3.5
O5rT7T6nW-5mUHKeoi68qg,96,139,12,1900,254.15,3.8,4
wfkuFh39uIaXIDCpkUJV2A,49,117,11,725,102.2,3.2,3
16jP9XNNLLv7e_hpLX_jIA,7,40,3,0,30.5714285714,3.4285714286,3.5
P9WzK3sbkd0qLhJmXRkfaA,46,36,8,650,25.65,3.65,3.5
9Nb0OOBSMbJ76hngCYjKuw,18,55,8,0,56.4444444444,2.5,2.5
78N0gAFpJ2R7NeQthVxy_A,47,124,19,675,58.15,4.05,4
nlK4L4ntOe5zptVPj8KYxw,17,219,4,25,29.1875,3.5625,3.5
CSqCXz-vndUhmhKjzJEkLA,10,34,2,0,50.4,3.3,3
_iH9lSDBCUrpefV8ApYyXQ,4,0,0,0,12.25,2.25,2.5
hEoHJJf6vYzQb4iFkTgX2A,11,7,2,50,65.6666666667,3.2222222222,3.5
U-CGfhAhaPIdTaY007Ye6Q,6,0,0,0,33.1666666667,4,4
YQfT6JebxlVmo18DqPd7jQ,10,62,3,0,19.1,3.9,4
dGp5V3aG5qw2RJI8tC3tBQ,28,133,12,200,28.2,3.55,3.5
o2lMv9uNugFgbOTcOSvhYQ,32,47,3,300,19.75,3.45,3
Cz4M2aNqFlsJbm1_N-8bDg,3,0,0,0,78,5,5
ItbsW1AD8bRMRFr4eOIHvw,11,13,3,0,121.9090909091,3,3
tXJjKTEAqwi-jdPjeBqvhg,16,16,4,25,40.2,4,4
_Bh7HA8P570v2DIsltppZQ,16,51,3,25,32.3333333333,3.3333333333,3.5
VCE5ulTtn-lt6nYfAiPnFg,21,15,6,25,18.45,3.25,3.5
exyrJvzW0pXIfeWwJwYBvA,75,131,3,1375,58.6,4.15,4
EDJCvbklEbHU1e1sOfBreg,47,154,26,675,142.45,3.6,3.5
vpDKK0QHZIlxTHu-CNspzQ,16,19,5,75,106.4615384615,3.3076923077,3.5
8efc4wqa0XDt3_z2R7jaGA,7,13,7,25,78.8333333333,4.1666666667,4
WbgDscs1H4kXOZdoDs2aow,88,396,45,1700,200.25,3.9,4
3rUk-WyCv_wMQR5HbTqD4Q,22,58,8,50,55,4.1,4
79X0Nxbb0kTLtOtp_z_wcA,51,262,24,775,68.85,2.2,2
JGEJCYz7gbnOtxbgXB-zSg,74,455,39,1350,267.25,3.35,3.5
EFHu5CxNSTDVAbCZqDpVqQ,6,6,0,0,30.6666666667,3.1666666667,3
srwalcP-syowcxUNbSkA_g,15,0,0,25,100.1428571429,4,4
ajvIamc7FSXEE9ifM0GSRA,64,71,18,1100,76.7,3.45,3.5
EplRv5dU8kbcZHVqBxhTpQ,3,5,2,50,41,5,4.5
NXsga_eRhdQ3o8N-RxwMAw,5,4,0,25,32,4.5,4.5
z6rl2Qco3P31LUhv1ed8eg,5,36,5,25,118.75,3.25,3
FO7qxNWeGo6ck3CiIlicPA,5,46,0,0,26,3,3
TbYOfaq2jnUH8hJB6DfWSw,13,8,1,25,15.75,2.5,2.5
8op9ChSfodbjPoTTuUCzDg,3,12,0,25,12,4,3.5
Bfu68BHfVlz7959jkWBC6A,11,121,4,50,92,4.1111111111,4
RuaId_J-IffTGT57y5M3mQ,7,46,4,50,39.4,3.8,3.5
7v-fxsZMQEd-kVQlVKUS3g,5,3,0,0,49.6,2.4,2.5
odiWWo9o-GdzSweb9mmZpw,34,103,17,350,216.6,3.3,3.5
BU2ASdlO-kgtvTJLhJpXKg,3,3,0,0,17.6666666667,2.3333333333,2.5
_a4jfQ1eJCzh4YF3v5sEOA,117,387,31,2425,93.45,3.35,3.5
4E9PSb3q40oyjXfujUKqXQ,3,3,0,50,9,5,5
Aam-loVHeWJzFmjR9i4uow,6,0,0,0,22,4.1666666667,4
81IHPUthEj3nnc_4FJ5rgw,20,156,13,50,82.5,3.5555555556,3.5
yzZxyhouOdM4NwYLEMgaWw,83,273,33,1575,349.35,3.75,3.5
kgt13cwkP03NS8FJKgdLMw,571,3707,246,13775,1045.1,4.25,4
jnGp9K2AsLFKF3ogfUxsnA,36,70,9,400,111.85,4,4
V0l8hCGeNmtubh37HvcKcQ,5,10,9,50,111.3333333333,3.6666666667,3.5
MyUKlPfmbuiDvsVua38xRQ,16,29,2,50,27.7857142857,3.5,3.5
NMi9cy9lwAloyW2SQIKoMw,3,23,5,0,66.3333333333,4,4
MORHJ6sMdwkT8DXArbpSXA,19,21,4,75,21.5625,4.375,4
Lohr8rcz02PENa27WA3ovg,24,25,4,100,169,3.85,4
LEHCYKIR8PMHaAeDdu4luw,5,53,1,25,30.5,1.5,2
nCPNksp20VThapB_sovNPw,117,503,48,2425,207.2,4.55,4.5
Rj0EiZoTEHqUo_wt-MTd0g,28,15,2,200,63.35,3.55,3.5
8te-55rm06qO4BSqCYsDNA,7,12,0,50,168.6,3.4,4
ss5gVggeSmAgMUeL65UvYw,396,1901,157,9400,414.5,4.45,4.5
HRwqeCdIH5joMnirnqrV3A,135,583,52,2875,303.55,3.9,3.5
TBqAOlyaTRaFd5sYLAVoQQ,3,15,3,0,99.6666666667,4.6666666667,4.5
MsNRtBLPfZQ5xH9lPbk3_A,4,16,2,0,16,3.25,3.5
gx2F0-cj5AURNXS6fN8QLQ,114,283,31,2350,98.7,4.1,4.5
6E_-uIvgD-ROtcZNyFEj6A,65,111,20,1125,48.55,3.5,4
QGkM1TvUrc1gmd1qkpnMJg,399,1804,179,9475,688.6,4.05,4
5TTr08j2W2Fv8jkOCvUm8w,8,3,0,25,24.1428571429,4.2857142857,4.5
LRxH8V5JaPt9mvav6F_1tg,5,3,2,25,25.5,4.25,4.5
6Tfcr1Hp9eGYFcIpSsCVow,35,171,11,375,120.85,3.15,3
6bEW1lUP4ICiSU8hsIL2tA,9,4,1,0,14.2222222222,2.1111111111,2
JOJtP3IQbCg65rssBewUXg,105,560,74,2125,421.65,3.4,3.5
dQ11ZA2RFgEgG8_hFb-wCg,6,34,3,25,165.8,3.6,3.5
M69oTpIJPnKyXRgR-crF6w,4,10,0,25,21.3333333333,4.3333333333,4.5
JeQoph3qUjc1R1hB2Ym4hA,8,12,1,50,16,2.5,3
VzoxQsAAnpWXm5TSAHZnbw,10,10,5,0,19.5,3.6,3.5
dm5T6_GSQdvjJ0ArwBfdVQ,8,9,2,0,80.25,3.25,3.5
YTOU3COVuBdABXb3Wci_IA,20,24,3,25,33.0526315789,3.1052631579,3
b538wiwQvOxm4Km_ZiIOPQ,11,5,0,25,65,3.4,3.5
om91H2MdlUqV4pKoT5VWFg,3,12,0,0,18,3.6666666667,3.5
4Bs0OFu3yqUz5TyrJjhPKw,4,8,2,0,16.5,1.5,1.5
cL8CtwxEOtsoJo3kavkxCg,4,16,0,0,18.5,3.5,3.5
AKot3AMTqwCvhmF3D7gfSw,40,106,10,500,167.6,3.15,3
l0eDoTrJihbs5zPs901XGQ,17,14,2,0,12.3529411765,3.0588235294,3
7BLj_oHWqCgEUOg0ZgKdlQ,3,8,1,0,18.3333333333,4.3333333333,4.5
hy9t4AZaPOszsR73wEKm3w,4,0,0,25,19.6666666667,2.6666666667,2.5
Q-MWoYNF2WmvgC6_XHpiVA,3,61,2,0,22.6666666667,3.6666666667,3.5
vnRwp-LUrxMdJC9je4q9Fw,29,39,6,225,100.3,2.9,3
_pvscBsYKIj6xlNoj_sdfg,3,0,0,0,38,4.3333333333,4.5
rbeBreN9KOWipTUQsmiQ9g,62,184,23,1050,112,4.1,4
6kQlOVkE6pZVHk-TIO_SGw,15,47,8,25,21.2142857143,3.2857142857,3
OlppG0j7Kdc4f93CdHeDtA,32,142,14,300,106.45,2.9,3
rZA_aIoKpuxXVv1gAqNW5Q,51,118,10,775,217.9,3.85,4
okkYiecsFMXhZt9PQVxEgQ,55,135,16,875,93.9,3.55,4
WWDHBppRDnU_rNGH-tI1xA,14,46,1,225,183.4,4.6,4
BLuvXw3UMS51o3e3nRwXFQ,39,121,18,475,314.3,3.2,3
Zdg2UDyqWc2Tn1L9m5z6aQ,11,13,3,0,24.7272727273,4.0909090909,4
veiHrZFThecTHAZMD8z7Gw,7,4,1,25,184.1666666667,3.5,3.5
2QM258ooYpYecyt7tTwOMA,15,59,6,50,70.0769230769,3.3846153846,3.5
nFo_63pTr-4ZhakuaRFOCA,259,1072,60,5975,666.35,3.9,3.5
rfuCmgGhWoBLx5QvZqadwg,6,58,2,0,43.1666666667,2.1666666667,2
KEMZ3xsx40ztzUkZr_ciIQ,9,12,0,0,21.5555555556,3.8888888889,4
uEnu9jL5iTy04W8wyWS9lw,3,0,0,25,13.5,2.5,3
VOef-DNq1Mmi-XyS83fx0g,5,0,0,25,74.5,3,3
coo6eAhevrKNC1azLAfGaw,102,74,4,2050,349.9,3.9,4.5
j46-jc_UxQFV1sFnqM9heA,6,4,1,0,27,4.5,4.5
OQRvWqRMNPfowfcE9cXrcA,4,11,3,50,119,3.5,4
ecI5Vq2uEMbFbZIHOBosYw,8,3,0,0,178,4,4
QwaoxP5Mgm3PJuZo_4bFsw,41,102,15,525,158.6,4.05,4.5
e9I1Z1RofzajO6-s9tKqKw,37,81,11,425,69.6,2.6,2.5
oXjSr8nzPHBNikSNCVtQnA,10,7,4,25,17.6666666667,4.4444444444,4.5
lb3bbj4tO0JWwXDqR9rMFA,6,0,0,0,13,1.8333333333,2
xmLC6m3R48zAnrABncT_wA,3,8,1,0,14.6666666667,3.6666666667,3.5
lm15pkexMigflbdXZfouHA,15,68,0,25,13.4285714286,4.5714285714,4.5
krdgHbil2McRJPB_WQ5fHQ,13,19,2,50,14.8181818182,3.7272727273,4
wzgmxN5nTrCdFBaDDQI2sg,106,264,13,2150,130.2,4.05,4
NYuWw7DtbAe_CdI9XkFu2A,7,0,1,50,105.2,3.8,3.5
l2Pgk6qp4yD53qLatgOyaQ,5,8,1,0,7.8,4,4
HErV4BkgIDW0KKr8Jxrpyw,8,32,2,0,94.625,3.75,4
s10bPHjLAK5bvuK1_j3GsA,26,128,11,150,61.85,3.05,3
UGlXDK8BKOZCroDTJ8nPKg,85,201,64,1625,242.55,3.5,3.5
rTrZcAyxhIws62yA_f4huA,8,3,0,25,7,3.1428571429,3
pBeG9Udo3grZvyUsIAC2ig,32,101,16,300,17.6,3.55,3.5
UP2q2tgENTaFXkJycJiIvQ,3,0,0,25,11,4.5,4.5
mecB3j7FRtjP-xtSx10jDw,4,11,2,25,12.6666666667,4.3333333333,4.5
WnJ9xlxdJwMti7blz4d45w,38,86,16,450,29.3,2.9,3.5
WSAwO0eK1gKhk7LgG9mpUA,4,0,1,25,31.6666666667,3.6666666667,4
qgLWX-asIr0Se_EOitPbLg,4,4,1,25,84,3.6666666667,4
rLCq4qcqtU1gLvBcxPrjlg,58,111,21,950,46.8,4.2,4.5
bDSqqGGzbglvJ0HkIW5j4Q,13,44,18,0,43.2307692308,4.3846153846,4
ojisz00vtmRfIA_9VrLBaA,22,264,13,100,65.6111111111,4.2777777778,4
HEeCg4i4xZZkx6e265Gc1g,7,24,3,0,4.1428571429,4,4
usO0GycVQPwfaIMEuPPiFg,17,47,6,50,21.2666666667,4.3333333333,4
ZTiP-zNqMENWV_KAv9FBvg,15,33,0,25,12.5714285714,3.6428571429,3.5
6yKQXCTaVC1zWM7JDK1Kfg,9,6,2,25,23.125,3.125,3
WEUgyNNslbwhqYgku8Gt3Q,73,274,18,1325,210.8,3.65,3.5
FsRAzLD7ipg5iez7kY1b4g,34,268,18,350,57.05,3.2,3.5
E3R1_fkqpZcEH6PZVqoIdg,8,15,1,0,23.625,3,3
LDvfJ8qo2njU9KY5gNMpyQ,16,70,4,25,19.5333333333,2.9333333333,3
vivmVfxNTEEPVCjKE0fCvQ,8,4,1,75,34.2,4.4,4
hFRk0nqz6UQHk1C_k_0xiw,31,43,4,275,24.8,4.5,4.5
4YSYFo4uzMOvxVb6VaSXDA,54,106,3,850,53.3,3.85,4
v-OAUOdUBNj1TU9YKH4MIg,75,115,12,1375,187.25,3.95,4
RO1fBofbml7ygeY2AiWFYg,141,492,49,3025,151.6,2.9,3.5
D4kErYu5HpKJUOOYBWc_aA,31,24,6,275,18,3.1,3
zEJxugenoiGFQ_ZZUVPnAw,17,17,1,50,45.6666666667,3.3333333333,3.5
84T2HrgUxW8hEBhZZhM3Rw,33,44,15,325,97.4,2.9,3
5niUestkeI0tBcBAv4SyKw,143,745,49,3075,262.2,4.1,4
m7oHviLGHLSNKygL_W5BYg,6,11,1,50,89,3.5,3
KfCpor5zA-VKVnwbo2lR6Q,4,5,2,25,1.6666666667,3.6666666667,3
25cCnPfbVdYWNhbFLuwiYQ,124,241,29,2600,177.8,3.85,3.5
satUls0f8KqfXkKsdMfaWw,9,6,3,0,6.5555555556,1.4444444444,1.5
QdXzLnSFvrqbpfcS2Kf2mA,4,0,2,0,16.5,2.75,3
kRQtP69wGVMQ51JiIXJ6Uw,3,0,1,0,10.6666666667,3.6666666667,3.5
QujOdEd9_24YsQbVcwwszQ,4,51,1,0,137.5,3.5,3.5
zHD-_h3e07_dPrSfBjx6cw,17,26,6,0,22.0588235294,3.0588235294,3
o_fzO-FTzLS1v8X2j7oieg,3,5,0,0,11.3333333333,2.6666666667,2.5
uy8jqFcLAA-dve66REHmRg,83,243,21,1575,37.35,4.15,4.5
P9JYzGyz5FOmxnwith5yEg,3,0,0,0,23.3333333333,3.6666666667,3.5
_CIodPGuvPP2khYkDk1jKw,77,322,23,1425,159.7,4.4,4.5
ALwQeM5E8kpsB6AfSmzW0w,3,28,1,0,19,1.3333333333,1.5
SK77jbqCpIv_lwwRkhq9_w,204,836,81,4600,328.4,2.95,3
8UgadStqK8dTj6wRLg3CsA,8,0,0,25,163.5714285714,4.4285714286,4.5
bSqSYnUrpRARgDe1i0A2aw,15,12,1,0,18,4.4666666667,4.5
UTXq5fYPfWHowOaxcBYWCw,4,3,1,0,129,3.25,3.5
gTXSJ9lJOYtpuUqAWDxX2g,9,11,3,25,46.875,4.125,4
3n8a3S-UUO5YlfWVKclvfQ,8,20,8,25,60.4285714286,3,3
mDdqifuTrfXAOfxiLMGu5Q,1542,2083,178,38050,1218.7,3.8,4
saON8-nDZi5W64u1xGtmPA,100,228,21,2000,202.85,4.05,4
hDHYbekIzW-M5tljy1IP1Q,184,794,58,4100,360.15,3.9,4
93G3ed4rBSvNtaFck7Xemg,31,66,11,275,21.9,3.85,4
Zj30w70HgNoxtAyUJuNe9w,57,119,13,925,136.35,3.45,3.5
cIAd1K3INw6se9MX7Usi7A,47,77,6,675,90.7,3.1,3
CFdPTWukph1ownRkLiglJg,21,47,6,25,125.8,4.05,4
gWj7jkcHffr6PapiKgLXrw,9,9,1,50,166.2857142857,3.4285714286,4
A7Ql7MGd3PeUvQx-knr9HQ,69,95,14,1225,181.95,3,3
G9U5oXrmpRSiD7kZXCB5Eg,8,19,4,25,19.8571428571,3.2857142857,3.5
sjRw6FdK2-jlOOfQgzqkOQ,10,39,2,50,33.25,2.375,2.5
5NcgSVx0fJFYManZSJyRQA,32,68,9,300,125.35,3.4,3
08-gH0F1IGXDDlCYEpDbMg,38,115,13,450,148.95,4,4
YJwtYZ17Dm11H0y9VoudHA,24,71,7,100,104.4,2.6,2.5
